body,Act1A1_amend,Act1A1_commit,Act1A1_deliver,Act1A1_greet,Act1A1_propose,Act1A1_refuse,Act1A1_remind,Act1A1_request,ReasA1_administrative procedure,ReasA1_employment arrangements,ReasA1_external collaboration,ReasA1_internal collaboration,ReasA1_legal procedure,ReasA1_logistic arrangements,ReasA1_other,ReasA1_personal,ReasA1_travel planning,REA1_accountable non-answer,REA1_ignore,REA1_immediate reply,REA1_postponed reply,NumTA1_0,NumTA1_1,NumTA1_2,NumTA1_3
"Effective immediately we are changing the way we handle deliveries to Oglethorpe on Transco.Current ProcessENA sales gas to Oglethorpe at St 85ENA buys gas from EPMI (deal 318335) at St 85 at Gas DailyENA sells gas back to EPMI at Doyle Plant at Gas Daily plus variable cost.New ProcessENA sells gas to Oglethorpe at St 85 (deal 329314, baseload deal  and deal 318423, gas daily deal)ENA does an exchange buy (deal 338732) at St 85.  Curretly, this volume will match the sale to Oglethorpe at St 85ENA does an exchange sell (deal 338735), volume on this deal will be the amount on deal 338732 less Z4 to Z4 fuel.",False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
"lyris-confirm-99214601E@mail2.southwest.com on 04/03/2000 11:55:51 AMPlease respond to lyris-confirm-99214601E@mail2.southwest.comTo: ebass@enron.comcc:  Subject: Your confirmation is neededThank you for your registration.  Your email addresshas been signed up for a subscription to the Southwest AirlinesInternet Specials mailing list.  Your subscription requires aconfirmation that you received this email and would liketo join this mailing list.  The email address you subscribed is:ebass@enron.comTo confirm that you do want to join, simply reply to this message.Make sure that your message is addressed tolyris-confirm-99214601E@mail2.southwest.comYou will receive a notification email that you have been added tothe mailing list.If you want to unsubscribe from this mailing list, do nothing.Your email address will be automatically removed.To unsubscribe from this mailing list immediately, forward thismessage to leave-special-offers2-99214601E@mail2.southwest.comor unsubscribe anytime at http://www.southwest.com/email",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
"Dale,The Texas Desk needs to get a new product created.  We already have a baseload Index Corpus product.  We need to create a DAY Corpus product with the same parameters as this baseload product.Also, anything new on the 5 X 24?Thanks,Eric",False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
"fyi---------------------- Forwarded by Kay Mann/Corp/Enron on 12/11/2000 03:53 PM ---------------------------lee.johnson@ss.ps.ge.com on 12/11/2000 03:47:02 PMTo: Kay.Mann@enron.com, michael.storm@ss.ps.ge.comcc: Ed.Dannhaus@enron.com, mtezyk@enron.com, lee.johnson@ss.ps.ge.com, Ben.Jacoby@enron.com, Alan.Larsen@enron.com, Lisa.Bills@enron.com, Roseann.Engeldorf@enron.com Subject: RE: CO#6 for Fountain ValleyKay,I took a whack at redlining for CO#1 Fountain Valley Agreement.  You ll needto do some touch-ups, I believe.Let me know what other changes will be necessary.Thanks,Lee-----Original Message-----From: Kay.Mann@enron.com [mailto:Kay.Mann@enron.com]Sent: Monday, December 11, 2000 3:37 PMTo: michael.storm@ss.ps.ge.comCc: Ed.Dannhaus@enron.com; mtezyk@enron.com; lee.johnson@ss.ps.ge.com;Ben.Jacoby@enron.com; Alan.Larsen@enron.com; Lisa.Bills@enron.com;Roseann.Engeldorf@enron.comSubject: Re: CO#6 for Fountain ValleyGentlemen,Since we are moving the equipment from WestLB and into TurboPark, and sincewe are just about there with the breakout contracts, we need to processthis as change order #1 to the Fountain Valley contract.  I also believe weneed the site specific stuff for this project.Kaymichael.storm@ss.ps.ge.com on 12/11/2000 03:17:27 PMTo:   Kay.Mann@enron.com, Ed.Dannhaus@enron.com, mtezyk@enron.comcc:   lee.johnson@ss.ps.ge.comSubject:  CO#6 for Fountain ValleyAll,Attachment contains latest revision reflecting order for two additionalstacks, six power stabilizers and moving cost for the Fountain ValleyProject.  Please review and let me know if additional changes are requiredor recommended. <<changeorder#6rev2.doc>>Please note new contact information below:Mike Storm          g              GE Aero Energy Products          ___________________________________                    A GE Power Systems Business          Michael E. Storm          Projects          Phone: (281) 864-2601  Dial Com 8*326-2601          Fax:  (281) 864-2116, Pager 888 487 5741(See attached file: changeorder#6rev2.doc) - PSCO_changeorder#1_121100.doc",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
"Not that I know?Jim -----Original Message-----From: 	Yoho, Lisa  Sent:	Thursday, October 11, 2001 8:18 AMTo:	Steffes, James D.Subject:	FW: DynegyJim:  Is Chris talking about Peter Esposito?  Lisa -----Original Message-----From: 	Long, Chris  Sent:	Wednesday, October 10, 2001 4:29 PMTo:	Yoho, LisaSubject:	DynegyToday at a hearing a Dynegy lobbyist was grossing about Enron s FERC filing on an LNG issue.  He was not happy.  Steffes asked him to call you.  Head s up!",False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Is it too late to help you on your antitrust question? I am around all week.,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
"Hi.  I m at home, trying to waiting to visit GE s offices which are at 610 and 290.Michael has been invited to have pizza with Stephen this evening.  Tommy and Julie are going out, and Stephen has a sitter (Sam won t be there), so he wanted to have a buddy over for pizza.  I told Julie that Michael s calendar is open for this evening.  Hope that is ok for you.ckm",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
"Jim has known about the dispute since June, but I can t remember whether I called him about the lawsuit. I left him a voicemail 5 minutes ago.	Robert C Williams@ENRON_DEVELOPMENT	09/27/2000 05:15 PM		 		 To: Richard Sanders, Jim Armogida@ENRON_DEVELOPMENT		 cc: 		 Subject: Exxon-Mobil v. Enron Gas ProcessingRichard, have you told Jim about this, as Britt believes?  Its a $6 million case and an answer is due on October 16.---------------------- Forwarded by Robert C Williams/ENRON_DEVELOPMENT on 09/27/2000 05:14 PM ---------------------------From: Britt Davis@ENRON on 09/27/2000 04:10 PMTo: Robert C Williams/ENRON_DEVELOPMENT@ENRON_DEVELOPMENTcc: Charles Cheek/Corp/Enron@ENRON, Robert Vote/Corp/Enron@ENRON Subject: Exxon-Mobil v. Enron Gas ProcessingBob,Currently, the Litigation Unit is providing advice and counsel.  At the suggestion of Richard Sanders, Grant Harvey of Gibbs & Bruns will be attending the meeting scheduled for Friday between ExxonMobil and Enron, given his representation of ENA in a suit with KN over the Bushton plant.  No decision as to outside counsel, however, has yet been made.  Bob Vote recalls hearing that Richard Sanders has advised Jim Derrick of this matter, and one of us will provide a short voice-mail report of the Friday meeting to Jim afterwards.Let us know if we can answer any further questions.Britt ----- Forwarded by Britt Davis/Corp/Enron on 09/27/2000 04:04 PM -----	Charles Cheek	09/27/2000 02:40 PM		 		 To: Robert Vote/Corp/Enron@ENRON, Britt Davis/Corp/Enron@ENRON		 cc: 		 Subject: Exxon-Mobil v. Enron Gas ProcessingPlease respond to Bob s inquiry and copy me. Also note that Brownfeld requested a copy of the complaint as served earlier this week on EE&CC. Thanks.----- Forwarded by Charles Cheek/Corp/Enron on 09/27/2000 02:38 PM -----	Robert C Williams@ENRON_DEVELOPMENT	09/27/2000 02:04 PM		 		 To: Charles Cheek, Richard Sanders		 cc: Rob Walls, John Schwartzenburg/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT		 Subject: Exxon-Mobil v. Enron Gas ProcessingDo you guys know who is handling this?  Does Jim know about the suit?",False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
"The right person is Sami Arap in Sao Paulo.  Mark Haedicke	Pedro Martinez <PMARTINEZ@isda.org>	06/04/2001 06:04 PM		 		 To: Mark Haedicke <Mark.E.Haedicke@enron.com>		 cc: 		 Subject: Brazilian InitiativeDear Mark,Per our conversation during the AGM, I would like to inform you that ISDA isnow committed to focus its efforts in Brazil. We are currently in theprocess of organizing a small working group to further push our initiativein that market. I would greatly appreciate it if you could refer me withsomeone from your institution that would like to participate in this effort.I look forward to having a representative from Enron participate in theBrazilian working group.If you have any questions regarding this matter please do not hesitate tocontact meBest regards,Pedro Martinez - DelgadoInternational Swaps and Derivatives Association, Inc.600 Fifth Avenue, 27th FloorRockefeller CenterNew York, NY 10020-2302Direct: (212) 332-1207Fax: (212) 332-1212Email: pmartinez@isda.org",False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
"This actually makes him look better.   	Enron Capital & Trade Resources Corp.		From:  Jeffrey Oh                           01/10/2001 05:01 PM	To: Kristian J Lande/HOU/ECT@ECT, Tracy Ngo/PDX/ECT@ECT, Kate Symes/PDX/ECT@ECT, Todd Perry/PDX/ECT@ECTcc:  Subject: YIPPEE!!!!",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
"	Terry, please review and let me know if this sounds OK.  Thanks. Lynn	We met with SoCal today to discuss the changes SoCal is making for	November 1.  Here is a high level recap in relation to impacts on TW:	1.  SoCal will NOT set the capacity at needles lower than 750 unless	     they have operational problems. And they will maintain 750 for a gas 	     day (during all cycles).  (Good news for TW)	2.  SoCal may set a capacity higher than 750.  If they do, they will	     maintain that capacity for a gas day (during all cycles), unless there	     are specific operational problems. (Good news for TW)	   	4.  SoCal will have the option to call OFO s at the beginning of each cycle	     for the gas day.  Today they only call an OFO before the gas day begins.	     Starting Nov. 1, they can call an OFO anytime before a GISB cycle,	     including Intraday 1 and Intraday 2 which are cycles in the gas day. (This	     will be a major impact to SoCal s customers)	5.  SoCal says the ""windowing"" is gone.  But, they are still giving us a	     capacity and TW will continue to do the allocation if nominations	     exceed their capacity.	6.  SoCal can still reduce the scheduled volumes after an allocation.  This	     would be due to SoCal s market not burning their schedule.  At that	     time SoCal will confirm down to the market burn.	Overall, our process does not change. If you have any questions, please	let me know.  Thanks. Lynn",False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
Thanks for inviting me to share Mexican food with you.  Tana said it was YOUR fault I wasn t invited!!!!!Genia----- Forwarded by Genia FitzGerald/HOU/ECT on 10/10/2000 03:21 PM -----		----- Forwarded by Genia FitzGerald/HOU/ECT on 10/10/2000 02:30 PM ----- - Hotdog PHOTO2.jpg,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
Thanks for inviting me to share Mexican food with you.  Tana said it was YOUR fault I wasn t invited!!!!!Genia----- Forwarded by Genia FitzGerald/HOU/ECT on 10/10/2000 03:21 PM -----		----- Forwarded by Genia FitzGerald/HOU/ECT on 10/10/2000 02:30 PM ----- - Hotdog PHOTO2.jpg,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
Thanks for inviting me to share Mexican food with you.  Tana said it was YOUR fault I wasn t invited!!!!!Genia----- Forwarded by Genia FitzGerald/HOU/ECT on 10/10/2000 03:21 PM -----		----- Forwarded by Genia FitzGerald/HOU/ECT on 10/10/2000 02:30 PM ----- - Hotdog PHOTO2.jpg,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
"Why don t we talk about this.  I have initiated Samantha as the trading agreement guru.  That s why she needs to be in the loop on all of these agreements (amendments included).  Let s distinguish margin lines from trading agreements (although the margin line concept obviously includes a futures or other arrangement)  I maintain a list (""in the pipeline"") which I circulate to the Hickerson desk since that desk opens the greatest number of trading agreements.  Sara	Mary Cook	08/22/2000 01:21 PM		 		 To: Sara Shackleton/HOU/ECT@ECT		 cc: 		 Subject: 3 New brokersPlease review this email from David Dupre on confirm desk.  He has been inquiring of me re credit lines the last few weeks.  The margin cash issues seem to be getting a bit of attention lately.  However, these are new brokerage agreements or amendments or amplifications of established accounts to trade other commodities.  I have the paperwork Refco sent.  Maybe we should sent down and visit re all of the brokerage matters.  Should I handle these, or stick with the ones related to margin lines.  Should we send this kind of stuff to Jason?  Please advise.  Mary----- Forwarded by Mary Cook/HOU/ECT on 08/22/2000 01:02 PM -----	David P Dupre	08/22/2000 12:58 PM		 		 To: Mary Cook/HOU/ECT@ECT		 cc: 		 Subject: 3 New brokersHi,1. RefcoRefco s paperwork will be submitted to you today to review. It is my understandingthat the following rates have been negotiated (on a round-turn basis):$2.50 Brokerage$0.55 Exchange$1.20 Clearing$4.25Our contact there is Steffen van Keppel at 713-266-00502. CargillOur traders want to renew crude oil trading with Cargill at a lower rate. Which legal documents do we need to sign to ensure that this lowercommission rate is established and honored?3. GNI-Next advisorsWe are talking to Stephen Purdy upon the request of Spencer Vosko. We have been advised that the rate will be $5.25 on a roundturn basis.This broker will be forwarded their paperwork to the trader, and, I ll ensure that you receive it.Please keep me updated on any other new brokers which we may be negotiating with for new agreements and/or existing brokerage agreementswhich may be establishing a line of credit.Many thanks,David3-3528",False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
